Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Andorra,AND,"May 2, 2020",556.526
Andorra,AND,"May 3, 2020",569.469
Andorra,AND,"May 4, 2020",582.411
Andorra,AND,"May 5, 2020",582.411
Andorra,AND,"May 6, 2020",595.354
Andorra,AND,"May 7, 2020",595.354
Andorra,AND,"May 8, 2020",608.296
Andorra,AND,"May 9, 2020",608.296
Andorra,AND,"May 10, 2020",621.239
Andorra,AND,"May 11, 2020",621.239
Andorra,AND,"May 12, 2020",621.239
Andorra,AND,"May 13, 2020",621.239
Andorra,AND,"May 14, 2020",634.181
Andorra,AND,"May 15, 2020",634.181
Andorra,AND,"May 16, 2020",634.181
Andorra,AND,"May 17, 2020",660.066
Andorra,AND,"May 18, 2020",660.066
Andorra,AND,"May 19, 2020",660.066
Andorra,AND,"May 20, 2020",660.066
Andorra,AND,"May 21, 2020",660.066
Andorra,AND,"May 22, 2020",660.066
Andorra,AND,"May 23, 2020",660.066
Andorra,AND,"May 24, 2020",660.066
Andorra,AND,"May 25, 2020",660.066
Andorra,AND,"May 26, 2020",660.066
Andorra,AND,"May 27, 2020",660.066
Andorra,AND,"May 28, 2020",660.066
Andorra,AND,"May 29, 2020",660.066
Andorra,AND,"May 30, 2020",660.066
Andorra,AND,"May 31, 2020",660.066
Andorra,AND,"Jun 1, 2020",660.066
Andorra,AND,"Jun 2, 2020",660.066
Andorra,AND,"Jun 3, 2020",660.066
Andorra,AND,"Jun 4, 2020",660.066
Andorra,AND,"Jun 5, 2020",660.066
Andorra,AND,"Jun 6, 2020",660.066
Andorra,AND,"Jun 7, 2020",660.066
Andorra,AND,"Jun 8, 2020",660.066
Andorra,AND,"Jun 9, 2020",660.066
Andorra,AND,"Jun 10, 2020",660.066
Andorra,AND,"Jun 11, 2020",660.066
Andorra,AND,"Jun 12, 2020",660.066
Andorra,AND,"Jun 13, 2020",660.066
Andorra,AND,"Jun 14, 2020",660.066
Andorra,AND,"Jun 15, 2020",660.066
Andorra,AND,"Jun 16, 2020",660.066
Andorra,AND,"Jun 17, 2020",673.008
Andorra,AND,"Jun 18, 2020",673.008
Andorra,AND,"Jun 19, 2020",673.008
Andorra,AND,"Jun 20, 2020",673.008
Andorra,AND,"Jun 21, 2020",673.008
Andorra,AND,"Jun 22, 2020",673.008
Andorra,AND,"Jun 23, 2020",673.008
Andorra,AND,"Jun 24, 2020",673.008
Andorra,AND,"Jun 25, 2020",673.008
Andorra,AND,"Jun 26, 2020",673.008
Andorra,AND,"Jun 27, 2020",673.008
Andorra,AND,"Jun 28, 2020",673.008
Andorra,AND,"Jun 29, 2020",673.008
Andorra,AND,"Jun 30, 2020",673.008
Andorra,AND,"Jul 1, 2020",673.008
Andorra,AND,"Jul 2, 2020",673.008
Andorra,AND,"Jul 3, 2020",673.008
Andorra,AND,"Jul 4, 2020",673.008
Andorra,AND,"Jul 5, 2020",673.008
Andorra,AND,"Jul 6, 2020",673.008
Andorra,AND,"Jul 7, 2020",673.008
Andorra,AND,"Jul 8, 2020",673.008
Andorra,AND,"Jul 9, 2020",673.008
Andorra,AND,"Jul 10, 2020",673.008
Andorra,AND,"Jul 11, 2020",673.008
Andorra,AND,"Jul 12, 2020",673.008
Andorra,AND,"Jul 13, 2020",673.008
Andorra,AND,"Jul 14, 2020",673.008
Andorra,AND,"Jul 15, 2020",673.008
Andorra,AND,"Jul 16, 2020",673.008
Andorra,AND,"Jul 17, 2020",673.008
Andorra,AND,"Jul 18, 2020",673.008
Andorra,AND,"Jul 19, 2020",673.008
Andorra,AND,"Jul 20, 2020",673.008
Andorra,AND,"Jul 21, 2020",673.008
Andorra,AND,"Jul 22, 2020",673.008
Andorra,AND,"Jul 23, 2020",673.008
Andorra,AND,"Jul 24, 2020",673.008
Andorra,AND,"Jul 25, 2020",673.008
Andorra,AND,"Jul 26, 2020",673.008
Angola,AGO,"Mar 22, 2020",0
Angola,AGO,"Mar 23, 2020",0
Angola,AGO,"Mar 24, 2020",0
Angola,AGO,"Mar 25, 2020",0
Angola,AGO,"Mar 26, 2020",0
Angola,AGO,"Mar 27, 2020",0
Angola,AGO,"Mar 28, 2020",0
Angola,AGO,"Mar 29, 2020",0
Angola,AGO,"Mar 30, 2020",0.061
Angola,AGO,"Mar 31, 2020",0.061
Angola,AGO,"Apr 1, 2020",0.061
Angola,AGO,"Apr 2, 2020",0.061
Angola,AGO,"Apr 3, 2020",0.061
Angola,AGO,"Apr 4, 2020",0.061
Angola,AGO,"Apr 5, 2020",0.061
Angola,AGO,"Apr 6, 2020",0.061
Angola,AGO,"Apr 7, 2020",0.061
Angola,AGO,"Apr 8, 2020",0.061
Angola,AGO,"Apr 9, 2020",0.061
Angola,AGO,"Apr 10, 2020",0.061
Angola,AGO,"Apr 11, 2020",0.061
Angola,AGO,"Apr 12, 2020",0.061
Angola,AGO,"Apr 13, 2020",0.061
Angola,AGO,"Apr 14, 2020",0.061
Angola,AGO,"Apr 15, 2020",0.061
Angola,AGO,"Apr 16, 2020",0.061
Angola,AGO,"Apr 17, 2020",0.061
Angola,AGO,"Apr 18, 2020",0.061
Angola,AGO,"Apr 19, 2020",0.061
Angola,AGO,"Apr 20, 2020",0.061
Angola,AGO,"Apr 21, 2020",0.061
Angola,AGO,"Apr 22, 2020",0.061
Angola,AGO,"Apr 23, 2020",0.061
Angola,AGO,"Apr 24, 2020",0.061
Angola,AGO,"Apr 25, 2020",0.061
Angola,AGO,"Apr 26, 2020",0.061
Angola,AGO,"Apr 27, 2020",0.061
Angola,AGO,"Apr 28, 2020",0.061
Angola,AGO,"Apr 29, 2020",0.061
Angola,AGO,"Apr 30, 2020",0.061
Angola,AGO,"May 1, 2020",0.061
Angola,AGO,"May 2, 2020",0.061
Angola,AGO,"May 3, 2020",0.061
Angola,AGO,"May 4, 2020",0.061
Angola,AGO,"May 5, 2020",0.061
Angola,AGO,"May 6, 2020",0.061
Angola,AGO,"May 7, 2020",0.061
Angola,AGO,"May 8, 2020",0.061
Angola,AGO,"May 9, 2020",0.061
Angola,AGO,"May 10, 2020",0.061
Angola,AGO,"May 11, 2020",0.061
Angola,AGO,"May 12, 2020",0.061
Angola,AGO,"May 13, 2020",0.061
Angola,AGO,"May 14, 2020",0.061
Angola,AGO,"May 15, 2020",0.061
Angola,AGO,"May 16, 2020",0.061
Angola,AGO,"May 17, 2020",0.061
Angola,AGO,"May 18, 2020",0.061
Angola,AGO,"May 19, 2020",0.061
Angola,AGO,"May 20, 2020",0.061
Angola,AGO,"May 21, 2020",0.091
Angola,AGO,"May 22, 2020",0.091
Angola,AGO,"May 23, 2020",0.091
Angola,AGO,"May 24, 2020",0.091
Angola,AGO,"May 25, 2020",0.122
Angola,AGO,"May 26, 2020",0.122
Angola,AGO,"May 27, 2020",0.122
Angola,AGO,"May 28, 2020",0.122
Angola,AGO,"May 29, 2020",0.122
Angola,AGO,"May 30, 2020",0.122
Angola,AGO,"May 31, 2020",0.122
Angola,AGO,"Jun 1, 2020",0.122
Angola,AGO,"Jun 2, 2020",0.122
Angola,AGO,"Jun 3, 2020",0.122
Angola,AGO,"Jun 4, 2020",0.122
Angola,AGO,"Jun 5, 2020",0.122
Angola,AGO,"Jun 6, 2020",0.122
Angola,AGO,"Jun 7, 2020",0.122
Angola,AGO,"Jun 8, 2020",0.122
Angola,AGO,"Jun 9, 2020",0.122
Angola,AGO,"Jun 10, 2020",0.122
Angola,AGO,"Jun 11, 2020",0.122
Angola,AGO,"Jun 12, 2020",0.152
Angola,AGO,"Jun 13, 2020",0.152
Angola,AGO,"Jun 14, 2020",0.183
Angola,AGO,"Jun 15, 2020",0.183
Angola,AGO,"Jun 16, 2020",0.183
Angola,AGO,"Jun 17, 2020",0.183
Angola,AGO,"Jun 18, 2020",0.213
Angola,AGO,"Jun 19, 2020",0.213
Angola,AGO,"Jun 20, 2020",0.243
Angola,AGO,"Jun 21, 2020",0.243
Angola,AGO,"Jun 22, 2020",0.274
Angola,AGO,"Jun 23, 2020",0.274
Angola,AGO,"Jun 24, 2020",0.304
Angola,AGO,"Jun 25, 2020",0.304
Angola,AGO,"Jun 26, 2020",0.304
Angola,AGO,"Jun 27, 2020",0.304
Angola,AGO,"Jun 28, 2020",0.304
Angola,AGO,"Jun 29, 2020",0.335
Angola,AGO,"Jun 30, 2020",0.335
Angola,AGO,"Jul 1, 2020",0.396
Angola,AGO,"Jul 2, 2020",0.456
Angola,AGO,"Jul 3, 2020",0.517
Angola,AGO,"Jul 4, 2020",0.548
Angola,AGO,"Jul 5, 2020",0.578
Angola,AGO,"Jul 6, 2020",0.578
Angola,AGO,"Jul 7, 2020",0.578
Angola,AGO,"Jul 8, 2020",0.578
Angola,AGO,"Jul 9, 2020",0.639
Angola,AGO,"Jul 10, 2020",0.669
Angola,AGO,"Jul 11, 2020",0.7
Angola,AGO,"Jul 12, 2020",0.761
Angola,AGO,"Jul 13, 2020",0.791
Angola,AGO,"Jul 14, 2020",0.791
Angola,AGO,"Jul 15, 2020",0.791
Angola,AGO,"Jul 16, 2020",0.822
Angola,AGO,"Jul 17, 2020",0.852
Angola,AGO,"Jul 18, 2020",0.882
Angola,AGO,"Jul 19, 2020",0.882
Angola,AGO,"Jul 20, 2020",0.882
Angola,AGO,"Jul 21, 2020",0.882
Angola,AGO,"Jul 22, 2020",0.882
Angola,AGO,"Jul 23, 2020",0.913
Angola,AGO,"Jul 24, 2020",1.004
Angola,AGO,"Jul 25, 2020",1.004
Angola,AGO,"Jul 26, 2020",1.065
Anguilla,AIA,"Mar 27, 2020",0
Anguilla,AIA,"Mar 28, 2020",0
Anguilla,AIA,"Mar 29, 2020",0
Anguilla,AIA,"Mar 30, 2020",0
Anguilla,AIA,"Mar 31, 2020",0
Anguilla,AIA,"Apr 1, 2020",0
Anguilla,AIA,"Apr 2, 2020",0
Anguilla,AIA,"Apr 3, 2020",0
Anguilla,AIA,"Apr 4, 2020",0
Anguilla,AIA,"Apr 5, 2020",0
Anguilla,AIA,"Apr 6, 2020",0
Anguilla,AIA,"Apr 7, 2020",0
Anguilla,AIA,"Apr 8, 2020",0
Anguilla,AIA,"Apr 9, 2020",0
Anguilla,AIA,"Apr 10, 2020",0
Anguilla,AIA,"Apr 11, 2020",0
Anguilla,AIA,"Apr 12, 2020",0
Anguilla,AIA,"Apr 13, 2020",0
Anguilla,AIA,"Apr 14, 2020",0
Anguilla,AIA,"Apr 15, 2020",0
Anguilla,AIA,"Apr 16, 2020",0
Anguilla,AIA,"Apr 17, 2020",0
Anguilla,AIA,"Apr 18, 2020",0
Anguilla,AIA,"Apr 19, 2020",0
Anguilla,AIA,"Apr 20, 2020",0
Anguilla,AIA,"Apr 21, 2020",0
Anguilla,AIA,"Apr 22, 2020",0
Anguilla,AIA,"Apr 23, 2020",0
Anguilla,AIA,"Apr 24, 2020",0
Anguilla,AIA,"Apr 25, 2020",0
Anguilla,AIA,"Apr 26, 2020",0
Anguilla,AIA,"Apr 27, 2020",0
Anguilla,AIA,"Apr 28, 2020",0
Anguilla,AIA,"Apr 29, 2020",0
Anguilla,AIA,"Apr 30, 2020",0
Anguilla,AIA,"May 1, 2020",0
Anguilla,AIA,"May 2, 2020",0
Anguilla,AIA,"May 3, 2020",0
Anguilla,AIA,"May 4, 2020",0
Anguilla,AIA,"May 5, 2020",0
Anguilla,AIA,"May 6, 2020",0
Anguilla,AIA,"May 7, 2020",0
Anguilla,AIA,"May 8, 2020",0
Anguilla,AIA,"May 9, 2020",0
Anguilla,AIA,"May 10, 2020",0
Anguilla,AIA,"May 11, 2020",0
Anguilla,AIA,"May 12, 2020",0
Anguilla,AIA,"May 13, 2020",0
Anguilla,AIA,"May 14, 2020",0
Anguilla,AIA,"May 15, 2020",0
Anguilla,AIA,"May 16, 2020",0
Anguilla,AIA,"May 17, 2020",0
Anguilla,AIA,"May 18, 2020",0
Anguilla,AIA,"May 19, 2020",0
Anguilla,AIA,"May 20, 2020",0
Anguilla,AIA,"May 21, 2020",0
Anguilla,AIA,"May 22, 2020",0
Anguilla,AIA,"May 23, 2020",0
Anguilla,AIA,"May 24, 2020",0
Anguilla,AIA,"May 25, 2020",0
Anguilla,AIA,"May 26, 2020",0
Anguilla,AIA,"May 27, 2020",0
Anguilla,AIA,"May 28, 2020",0
Anguilla,AIA,"May 29, 2020",0
Anguilla,AIA,"May 30, 2020",0
Anguilla,AIA,"May 31, 2020",0
Anguilla,AIA,"Jun 1, 2020",0
Anguilla,AIA,"Jun 2, 2020",0
Anguilla,AIA,"Jun 3, 2020",0
Anguilla,AIA,"Jun 4, 2020",0
Anguilla,AIA,"Jun 5, 2020",0
Anguilla,AIA,"Jun 6, 2020",0
Anguilla,AIA,"Jun 7, 2020",0
Anguilla,AIA,"Jun 8, 2020",0
Anguilla,AIA,"Jun 9, 2020",0
Anguilla,AIA,"Jun 10, 2020",0
Anguilla,AIA,"Jun 11, 2020",0
Anguilla,AIA,"Jun 12, 2020",0
Anguilla,AIA,"Jun 13, 2020",0
Anguilla,AIA,"Jun 14, 2020",0
Anguilla,AIA,"Jun 15, 2020",0
Anguilla,AIA,"Jun 16, 2020",0
Anguilla,AIA,"Jun 17, 2020",0
Anguilla,AIA,"Jun 18, 2020",0
Anguilla,AIA,"Jun 19, 2020",0
Anguilla,AIA,"Jun 20, 2020",0
Anguilla,AIA,"Jun 21, 2020",0
Anguilla,AIA,"Jun 22, 2020",0
Anguilla,AIA,"Jun 23, 2020",0
Anguilla,AIA,"Jun 24, 2020",0
Anguilla,AIA,"Jun 25, 2020",0
Anguilla,AIA,"Jun 26, 2020",0
Anguilla,AIA,"Jun 27, 2020",0
Anguilla,AIA,"Jun 28, 2020",0
Anguilla,AIA,"Jun 29, 2020",0
Anguilla,AIA,"Jun 30, 2020",0
Anguilla,AIA,"Jul 1, 2020",0
Anguilla,AIA,"Jul 2, 2020",0
Anguilla,AIA,"Jul 3, 2020",0
Anguilla,AIA,"Jul 4, 2020",0
Anguilla,AIA,"Jul 5, 2020",0
Anguilla,AIA,"Jul 6, 2020",0
Anguilla,AIA,"Jul 7, 2020",0
Anguilla,AIA,"Jul 8, 2020",0
Anguilla,AIA,"Jul 9, 2020",0
Anguilla,AIA,"Jul 10, 2020",0
Anguilla,AIA,"Jul 11, 2020",0
Anguilla,AIA,"Jul 12, 2020",0
Anguilla,AIA,"Jul 13, 2020",0
Anguilla,AIA,"Jul 14, 2020",0
Anguilla,AIA,"Jul 15, 2020",0
Anguilla,AIA,"Jul 16, 2020",0
Anguilla,AIA,"Jul 17, 2020",0
Anguilla,AIA,"Jul 18, 2020",0
Anguilla,AIA,"Jul 19, 2020",0
Anguilla,AIA,"Jul 20, 2020",0
Anguilla,AIA,"Jul 21, 2020",0
Anguilla,AIA,"Jul 22, 2020",0
Anguilla,AIA,"Jul 23, 2020",0
Anguilla,AIA,"Jul 24, 2020",0
Anguilla,AIA,"Jul 25, 2020",0
Anguilla,AIA,"Jul 26, 2020",0
Antigua and Barbuda,ATG,"Mar 15, 2020",0
Antigua and Barbuda,ATG,"Mar 21, 2020",0
Antigua and Barbuda,ATG,"Mar 22, 2020",0
Antigua and Barbuda,ATG,"Mar 23, 2020",0
Antigua and Barbuda,ATG,"Mar 24, 2020",0
Antigua and Barbuda,ATG,"Mar 25, 2020",0
Antigua and Barbuda,ATG,"Mar 26, 2020",0
Antigua and Barbuda,ATG,"Mar 27, 2020",0
Antigua and Barbuda,ATG,"Mar 28, 2020",0
Antigua and Barbuda,ATG,"Mar 29, 2020",0
Antigua and Barbuda,ATG,"Mar 30, 2020",0
Antigua and Barbuda,ATG,"Mar 31, 2020",0
Antigua and Barbuda,ATG,"Apr 1, 2020",0
Antigua and Barbuda,ATG,"Apr 2, 2020",0
Antigua and Barbuda,ATG,"Apr 3, 2020",0
Antigua and Barbuda,ATG,"Apr 4, 2020",0
Antigua and Barbuda,ATG,"Apr 5, 2020",0
Antigua and Barbuda,ATG,"Apr 6, 2020",0
Antigua and Barbuda,ATG,"Apr 7, 2020",0
Antigua and Barbuda,ATG,"Apr 8, 2020",0
Antigua and Barbuda,ATG,"Apr 9, 2020",0
Antigua and Barbuda,ATG,"Apr 10, 2020",20.423
Antigua and Barbuda,ATG,"Apr 11, 2020",20.423
Antigua and Barbuda,ATG,"Apr 12, 2020",20.423
Antigua and Barbuda,ATG,"Apr 13, 2020",20.423
Antigua and Barbuda,ATG,"Apr 14, 2020",20.423
Antigua and Barbuda,ATG,"Apr 15, 2020",20.423
Antigua and Barbuda,ATG,"Apr 16, 2020",20.423
Antigua and Barbuda,ATG,"Apr 17, 2020",20.423
Antigua and Barbuda,ATG,"Apr 18, 2020",20.423
Antigua and Barbuda,ATG,"Apr 19, 2020",20.423
Antigua and Barbuda,ATG,"Apr 20, 2020",20.423
Antigua and Barbuda,ATG,"Apr 21, 2020",30.635
Antigua and Barbuda,ATG,"Apr 22, 2020",30.635
Antigua and Barbuda,ATG,"Apr 23, 2020",30.635
Antigua and Barbuda,ATG,"Apr 24, 2020",30.635
Antigua and Barbuda,ATG,"Apr 25, 2020",30.635
Antigua and Barbuda,ATG,"Apr 26, 2020",30.635
Antigua and Barbuda,ATG,"Apr 27, 2020",30.635
Antigua and Barbuda,ATG,"Apr 28, 2020",30.635
Antigua and Barbuda,ATG,"Apr 29, 2020",30.635
Antigua and Barbuda,ATG,"Apr 30, 2020",30.635
Antigua and Barbuda,ATG,"May 1, 2020",30.635
Antigua and Barbuda,ATG,"May 2, 2020",30.635
Antigua and Barbuda,ATG,"May 3, 2020",30.635
Antigua and Barbuda,ATG,"May 4, 2020",30.635
Antigua and Barbuda,ATG,"May 5, 2020",30.635
Antigua and Barbuda,ATG,"May 6, 2020",30.635
Antigua and Barbuda,ATG,"May 7, 2020",30.635
Antigua and Barbuda,ATG,"May 8, 2020",30.635
Antigua and Barbuda,ATG,"May 9, 2020",30.635
Antigua and Barbuda,ATG,"May 10, 2020",30.635
Antigua and Barbuda,ATG,"May 11, 2020",30.635
Antigua and Barbuda,ATG,"May 12, 2020",30.635
Antigua and Barbuda,ATG,"May 13, 2020",30.635
Antigua and Barbuda,ATG,"May 14, 2020",30.635
Antigua and Barbuda,ATG,"May 15, 2020",30.635
Antigua and Barbuda,ATG,"May 16, 2020",30.635
Antigua and Barbuda,ATG,"May 17, 2020",30.635
Antigua and Barbuda,ATG,"May 18, 2020",30.635
Antigua and Barbuda,ATG,"May 19, 2020",30.635
Antigua and Barbuda,ATG,"May 20, 2020",30.635
Antigua and Barbuda,ATG,"May 21, 2020",30.635
Antigua and Barbuda,ATG,"May 22, 2020",30.635
Antigua and Barbuda,ATG,"May 23, 2020",30.635
Antigua and Barbuda,ATG,"May 24, 2020",30.635
Antigua and Barbuda,ATG,"May 25, 2020",30.635
Antigua and Barbuda,ATG,"May 26, 2020",30.635
Antigua and Barbuda,ATG,"May 27, 2020",30.635
Antigua and Barbuda,ATG,"May 28, 2020",30.635
Antigua and Barbuda,ATG,"May 29, 2020",30.635
Antigua and Barbuda,ATG,"May 30, 2020",30.635
Antigua and Barbuda,ATG,"May 31, 2020",30.635
Antigua and Barbuda,ATG,"Jun 1, 2020",30.635
Antigua and Barbuda,ATG,"Jun 2, 2020",30.635
Antigua and Barbuda,ATG,"Jun 3, 2020",30.635
Antigua and Barbuda,ATG,"Jun 4, 2020",30.635
Antigua and Barbuda,ATG,"Jun 5, 2020",30.635
Antigua and Barbuda,ATG,"Jun 6, 2020",30.635
Antigua and Barbuda,ATG,"Jun 7, 2020",30.635
Antigua and Barbuda,ATG,"Jun 8, 2020",30.635
Antigua and Barbuda,ATG,"Jun 9, 2020",30.635
Antigua and Barbuda,ATG,"Jun 10, 2020",30.635
Antigua and Barbuda,ATG,"Jun 11, 2020",30.635
Antigua and Barbuda,ATG,"Jun 12, 2020",30.635
Antigua and Barbuda,ATG,"Jun 13, 2020",30.635
Antigua and Barbuda,ATG,"Jun 14, 2020",30.635
Antigua and Barbuda,ATG,"Jun 15, 2020",30.635
Antigua and Barbuda,ATG,"Jun 16, 2020",30.635
Antigua and Barbuda,ATG,"Jun 17, 2020",30.635
Antigua and Barbuda,ATG,"Jun 18, 2020",30.635
Antigua and Barbuda,ATG,"Jun 19, 2020",30.635
Antigua and Barbuda,ATG,"Jun 20, 2020",30.635
Antigua and Barbuda,ATG,"Jun 21, 2020",30.635
Antigua and Barbuda,ATG,"Jun 22, 2020",30.635
Antigua and Barbuda,ATG,"Jun 23, 2020",30.635
Antigua and Barbuda,ATG,"Jun 24, 2020",30.635
Antigua and Barbuda,ATG,"Jun 25, 2020",30.635
Antigua and Barbuda,ATG,"Jun 26, 2020",30.635
Antigua and Barbuda,ATG,"Jun 27, 2020",30.635
Antigua and Barbuda,ATG,"Jun 28, 2020",30.635
Antigua and Barbuda,ATG,"Jun 29, 2020",30.635
Antigua and Barbuda,ATG,"Jun 30, 2020",30.635
Antigua and Barbuda,ATG,"Jul 1, 2020",30.635
Antigua and Barbuda,ATG,"Jul 2, 2020",30.635
Antigua and Barbuda,ATG,"Jul 3, 2020",30.635
Antigua and Barbuda,ATG,"Jul 4, 2020",30.635
Antigua and Barbuda,ATG,"Jul 5, 2020",30.635
Antigua and Barbuda,ATG,"Jul 6, 2020",30.635
Antigua and Barbuda,ATG,"Jul 7, 2020",30.635
Antigua and Barbuda,ATG,"Jul 8, 2020",30.635
Antigua and Barbuda,ATG,"Jul 9, 2020",30.635
Antigua and Barbuda,ATG,"Jul 10, 2020",30.635
Antigua and Barbuda,ATG,"Jul 11, 2020",30.635
Antigua and Barbuda,ATG,"Jul 12, 2020",30.635
Antigua and Barbuda,ATG,"Jul 13, 2020",30.635
Antigua and Barbuda,ATG,"Jul 14, 2020",30.635
Antigua and Barbuda,ATG,"Jul 15, 2020",30.635
Antigua and Barbuda,ATG,"Jul 16, 2020",30.635
Antigua and Barbuda,ATG,"Jul 17, 2020",30.635
Antigua and Barbuda,ATG,"Jul 18, 2020",30.635
Antigua and Barbuda,ATG,"Jul 19, 2020",30.635
Antigua and Barbuda,ATG,"Jul 20, 2020",30.635
Antigua and Barbuda,ATG,"Jul 21, 2020",30.635
Antigua and Barbuda,ATG,"Jul 22, 2020",30.635
Antigua and Barbuda,ATG,"Jul 23, 2020",30.635
Antigua and Barbuda,ATG,"Jul 24, 2020",30.635
Antigua and Barbuda,ATG,"Jul 25, 2020",30.635
Antigua and Barbuda,ATG,"Jul 26, 2020",30.635
Argentina,ARG,"Mar 4, 2020",0
Argentina,ARG,"Mar 6, 2020",0
Argentina,ARG,"Mar 7, 2020",0
Argentina,ARG,"Mar 8, 2020",0.022
Argentina,ARG,"Mar 9, 2020",0.022
Argentina,ARG,"Mar 11, 2020",0.022
Argentina,ARG,"Mar 13, 2020",0.022
Argentina,ARG,"Mar 14, 2020",0.044
Argentina,ARG,"Mar 15, 2020",0.044
Argentina,ARG,"Mar 16, 2020",0.044
Argentina,ARG,"Mar 17, 2020",0.044
Argentina,ARG,"Mar 18, 2020",0.044
Argentina,ARG,"Mar 19, 2020",0.044
Argentina,ARG,"Mar 20, 2020",0.066
Argentina,ARG,"Mar 21, 2020",0.066
Argentina,ARG,"Mar 22, 2020",0.089
Argentina,ARG,"Mar 23, 2020",0.089
Argentina,ARG,"Mar 24, 2020",0.089
Argentina,ARG,"Mar 25, 2020",0.133
Argentina,ARG,"Mar 26, 2020",0.177
Argentina,ARG,"Mar 27, 2020",0.266
Argentina,ARG,"Mar 28, 2020",0.376
Argentina,ARG,"Mar 29, 2020",0.42
Argentina,ARG,"Mar 30, 2020",0.443
Argentina,ARG,"Mar 31, 2020",0.531
Argentina,ARG,"Apr 1, 2020",0.531
Argentina,ARG,"Apr 2, 2020",0.686
Argentina,ARG,"Apr 3, 2020",0.752
Argentina,ARG,"Apr 4, 2020",0.819
Argentina,ARG,"Apr 5, 2020",0.951
Argentina,ARG,"Apr 6, 2020",1.018
Argentina,ARG,"Apr 7, 2020",1.173
Argentina,ARG,"Apr 8, 2020",1.328
Argentina,ARG,"Apr 9, 2020",1.438
Argentina,ARG,"Apr 10, 2020",1.748
Argentina,ARG,"Apr 11, 2020",1.814
Argentina,ARG,"Apr 12, 2020",1.969
Argentina,ARG,"Apr 13, 2020",2.102
Argentina,ARG,"Apr 14, 2020",2.168
Argentina,ARG,"Apr 15, 2020",2.323
Argentina,ARG,"Apr 16, 2020",2.412
Argentina,ARG,"Apr 17, 2020",2.544
Argentina,ARG,"Apr 18, 2020",2.699
Argentina,ARG,"Apr 19, 2020",2.921
Argentina,ARG,"Apr 20, 2020",2.965
Argentina,ARG,"Apr 21, 2020",3.142
Argentina,ARG,"Apr 22, 2020",3.341
Argentina,ARG,"Apr 23, 2020",3.518
Argentina,ARG,"Apr 24, 2020",3.651
Argentina,ARG,"Apr 25, 2020",3.695
Argentina,ARG,"Apr 26, 2020",4.093
Argentina,ARG,"Apr 27, 2020",4.115
Argentina,ARG,"Apr 28, 2020",4.359
Argentina,ARG,"Apr 29, 2020",4.58
Argentina,ARG,"Apr 30, 2020",4.735
Argentina,ARG,"May 1, 2020",4.823
Argentina,ARG,"May 2, 2020",4.978
Argentina,ARG,"May 3, 2020",5.244
Argentina,ARG,"May 4, 2020",5.443
Argentina,ARG,"May 5, 2020",5.753
Argentina,ARG,"May 6, 2020",5.841
Argentina,ARG,"May 7, 2020",6.04
Argentina,ARG,"May 8, 2020",6.24
Argentina,ARG,"May 9, 2020",6.483
Argentina,ARG,"May 10, 2020",6.638
Argentina,ARG,"May 11, 2020",6.638
Argentina,ARG,"May 12, 2020",6.748
Argentina,ARG,"May 13, 2020",7.058
Argentina,ARG,"May 14, 2020",7.279
Argentina,ARG,"May 15, 2020",7.81
Argentina,ARG,"May 16, 2020",7.877
Argentina,ARG,"May 17, 2020",8.032
Argentina,ARG,"May 18, 2020",8.098
Argentina,ARG,"May 19, 2020",8.452
Argentina,ARG,"May 20, 2020",8.696
Argentina,ARG,"May 21, 2020",8.917
Argentina,ARG,"May 22, 2020",9.204
Argentina,ARG,"May 23, 2020",9.581
Argentina,ARG,"May 24, 2020",9.846
Argentina,ARG,"May 25, 2020",10.001
Argentina,ARG,"May 26, 2020",10.333
Argentina,ARG,"May 27, 2020",10.709
Argentina,ARG,"May 28, 2020",11.063
Argentina,ARG,"May 29, 2020",11.24
Argentina,ARG,"May 30, 2020",11.505
Argentina,ARG,"May 31, 2020",11.683
Argentina,ARG,"Jun 1, 2020",11.926
Argentina,ARG,"Jun 2, 2020",12.302
Argentina,ARG,"Jun 3, 2020",12.59
Argentina,ARG,"Jun 4, 2020",12.899
Argentina,ARG,"Jun 5, 2020",13.01
Argentina,ARG,"Jun 6, 2020",13.984
Argentina,ARG,"Jun 7, 2020",14.338
Argentina,ARG,"Jun 8, 2020",14.692
Argentina,ARG,"Jun 9, 2020",15.333
Argentina,ARG,"Jun 10, 2020",15.864
Argentina,ARG,"Jun 11, 2020",16.263
Argentina,ARG,"Jun 12, 2020",16.926
Argentina,ARG,"Jun 13, 2020",17.369
Argentina,ARG,"Jun 14, 2020",18.033
Argentina,ARG,"Jun 15, 2020",18.431
Argentina,ARG,"Jun 16, 2020",18.896
Argentina,ARG,"Jun 17, 2020",19.427
Argentina,ARG,"Jun 18, 2020",20.201
Argentina,ARG,"Jun 19, 2020",20.555
Argentina,ARG,"Jun 20, 2020",21.661
Argentina,ARG,"Jun 21, 2020",21.949
Argentina,ARG,"Jun 22, 2020",22.369
Argentina,ARG,"Jun 23, 2020",23.077
Argentina,ARG,"Jun 24, 2020",23.21
Argentina,ARG,"Jun 25, 2020",24.007
Argentina,ARG,"Jun 26, 2020",24.87
Argentina,ARG,"Jun 27, 2020",25.821
Argentina,ARG,"Jun 28, 2020",26.706
